,ema(4),high low span,high above ema,close above ema,close relative to high,volume change,volume relative to span,to buy,Prediction
192,0.9904628120000001,0.014932721000000001,0.011342241999999999,0.009537188,0.001805054,0.287713784,0.051901304,1,1
193,0.993985276,0.006888634,0.010115101999999999,0.006014724,0.0041003770000000005,-0.23726925399999999,-0.029032981,0,2
194,0.9963422609999999,0.0061500619999999995,0.006937771999999999,0.003657739,0.003280033,-0.280827103,-0.021899815,0,0
195,0.99937814,0.007975006,0.00062186,0.00062186,0.0,0.32308643,0.024683817,0,0
196,1.001010449,0.006345282,-0.0006808239999999999,-0.0010104489999999999,0.000329625,0.382583539,0.016585351,3,0
197,0.966085986,0.027029126,0.047428577,0.033914014,0.013514563,0.560646735,0.048210619,1,0
198,0.98064376,0.012526258,0.026047285,0.01935624,0.006691045,-2.3219719569999997,-0.005394664,1,1
199,0.985879187,0.007979548000000001,0.014972998000000001,0.014120813000000001,0.000852185,-0.37552523600000004,-0.021249031,1,0
200,0.986034011,0.012280298,0.015577778,0.013965989,0.001611789,0.08711277699999999,0.14097011,1,1
201,0.9860429009999999,0.012468638,0.018214683,0.013957098999999999,0.004257584,0.296929714,0.041991885,1,1
202,0.989340606,0.007573463000000001,0.012022617,0.010659393999999999,0.0013632229999999998,-0.65987313,-0.01147715,0,0
203,0.991900923,0.010006041,0.00828787,0.008099077,0.00018879299999999998,0.188564853,0.053064191,0,1
204,0.9964919170000001,0.0067363,0.009714562,0.003508083,0.006206479,-0.41286877200000005,-0.016315839,1,0
205,0.992646915,0.008027609,0.011329378000000001,0.007353085,0.003976292,0.12893026800000001,0.062263184000000006,1,1
206,0.987956928,0.013627611000000001,0.012561514,0.012043072,0.0005184419999999999,0.306709613,0.044431639,1,0
207,0.990630703,0.012176223,0.014977738999999999,0.009369297,0.005608442,0.067284346,0.180966656,0,1
208,0.995103033,0.007833315,0.008997599,0.004896967,0.004100632,-0.577321315,-0.01356838,0,0
209,0.995412113,0.0053787209999999995,0.005398379,0.004587887,0.000810492,-0.017404927,-0.309034383,1,0
210,0.992965612,0.005632771999999999,0.007400151999999999,0.007034388000000001,0.00036576400000000003,0.094215706,0.059785918,0,1
211,0.9939978079999999,0.007366348000000001,0.006075126,0.006002192,7.29341e-05,-0.176140326,-0.041820907000000004,0,0
212,0.9989322759999999,0.008642789,0.008025901,0.001067724,0.006958178000000001,-0.00234489,-3.685797973,0,1
213,0.9987892159999999,0.010098054,0.001210784,0.001210784,0.0,0.04538815400000001,0.222482137,1,1
214,0.9980918759999999,0.008434967,0.00559614,0.001908124,0.0036880159999999997,-0.074992697,-0.112477177,0,0
215,0.9985928340000001,0.005365355,0.004655578,0.001407166,0.003248412,0.13735269,0.039062614,1,1
216,0.987154585,0.018277416,0.015420706999999999,0.012845415,0.0025752920000000003,0.35512487600000003,0.051467575,0,0
217,0.9958304809999999,0.010928325,0.013658581000000001,0.004169519,0.009489062,-0.389287216,-0.028072652000000003,1,1
218,0.9939931479999999,0.008871083,0.006364557,0.006006851999999999,0.000357705,-0.21509605399999998,-0.041242426,0,0
219,0.9982791540000001,0.008426152,0.004806823,0.001720846,0.003085977,0.008226328,1.0242907490000002,1,1
220,0.998194742,0.008529243,0.005102275999999999,0.001805258,0.003297018,-0.246685414,-0.034575385,0,0
221,1.001157397,0.00705036,0.004597998,-0.001157397,0.005755395999999999,0.067403811,0.104598829,0,1
